STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00253365,"GOTHENBURG, NE US",2001/01/26,0,36,14,14
USC00253365,"GOTHENBURG, NE US",2001/01/27,0,37,7,50
USC00253365,"GOTHENBURG, NE US",2001/01/28,0.12,32,28,28
USC00253365,"GOTHENBURG, NE US",2001/01/29,0.16,31,27,28
USC00253365,"GOTHENBURG, NE US",2001/01/30,0.09,34,28,33
USC00253365,"GOTHENBURG, NE US",2001/01/31,0,34,15,24
USC00253365,"GOTHENBURG, NE US",2001/02/01,0,28,7,7
USC00253365,"GOTHENBURG, NE US",2001/02/02,0,44,0,35
USC00253365,"GOTHENBURG, NE US",2001/02/03,0,45,28,36
USC00253365,"GOTHENBURG, NE US",2001/02/04,0,44,28,33
USC00253365,"GOTHENBURG, NE US",2001/02/05,0,54,25,35
USC00253365,"GOTHENBURG, NE US",2001/02/06,0,42,25,30
USC00253365,"GOTHENBURG, NE US",2001/02/07,0,30,27,27
USC00253365,"GOTHENBURG, NE US",2001/02/08,0,27,10,10
USC00253365,"GOTHENBURG, NE US",2001/02/09,0,18,6,10
USC00253365,"GOTHENBURG, NE US",2001/02/10,0,35,6,29
USC00253365,"GOTHENBURG, NE US",2001/02/11,0,29,12,28
USC00253365,"GOTHENBURG, NE US",2001/02/12,0,31,17,25
USC00253365,"GOTHENBURG, NE US",2001/02/13,0,32,15,15
USC00253365,"GOTHENBURG, NE US",2001/02/14,0.01,15,3,3
USC00253365,"GOTHENBURG, NE US",2001/02/15,0,35,-4,21
USC00253365,"GOTHENBURG, NE US",2001/02/16,0,22,10,13
USC00253365,"GOTHENBURG, NE US",2001/02/17,0,24,11,19
USC00253365,"GOTHENBURG, NE US",2001/02/18,0,37,13,34
USC00253365,"GOTHENBURG, NE US",2001/02/19,0,48,25,33
USC00253365,"GOTHENBURG, NE US",2001/02/20,0,33,20,20
USC00253365,"GOTHENBURG, NE US",2001/02/21,0,28,16,24
USC00253365,"GOTHENBURG, NE US",2001/02/22,0,51,18,30
USC00253365,"GOTHENBURG, NE US",2001/02/23,0.02,30,23,29
USC00253365,"GOTHENBURG, NE US",2001/02/24,0.32,32,17,17
USC00253365,"GOTHENBURG, NE US",2001/02/25,0,31,13,25
USC00253365,"GOTHENBURG, NE US",2001/02/26,0,33,13,13
USC00253365,"GOTHENBURG, NE US",2001/02/27,0.1,13,7,11
USC00253365,"GOTHENBURG, NE US",2001/02/28,0,28,7,26
USC00253365,"GOTHENBURG, NE US",2001/03/01,0,47,15,30
USC00253365,"GOTHENBURG, NE US",2001/03/02,0,46,21,32
USC00253365,"GOTHENBURG, NE US",2001/03/03,0,53,21,35
USC00253365,"GOTHENBURG, NE US",2001/03/04,0,49,26,30
USC00253365,"GOTHENBURG, NE US",2001/03/05,0,33,26,29
USC00253365,"GOTHENBURG, NE US",2001/03/06,0,39,23,34
USC00253365,"GOTHENBURG, NE US",2001/03/07,0,45,28,35
USC00253365,"GOTHENBURG, NE US",2001/03/08,0,50,26,32
USC00253365,"GOTHENBURG, NE US",2001/03/09,0,53,27,35
USC00253365,"GOTHENBURG, NE US",2001/03/10,0,35,30,30
USC00253365,"GOTHENBURG, NE US",2001/03/11,0.15,31,21,22
USC00253365,"GOTHENBURG, NE US",2001/03/12,0,46,15,40
USC00253365,"GOTHENBURG, NE US",2001/03/13,0.01,59,36,48
USC00253365,"GOTHENBURG, NE US",2001/03/14,0,63,19,43
USC00253365,"GOTHENBURG, NE US",2001/03/15,0.18,43,25,26
USC00253365,"GOTHENBURG, NE US",2001/03/16,0,38,17,27
USC00253365,"GOTHENBURG, NE US",2001/03/17,0,47,20,34
USC00253365,"GOTHENBURG, NE US",2001/03/18,0.01,42,34,35
USC00253365,"GOTHENBURG, NE US",2001/03/19,0,55,28,42
USC00253365,"GOTHENBURG, NE US",2001/03/20,0,65,34,47
USC00253365,"GOTHENBURG, NE US",2001/03/21,0.03,53,37,47
USC00253365,"GOTHENBURG, NE US",2001/03/22,0.03,55,40,43
USC00253365,"GOTHENBURG, NE US",2001/03/23,0.15,46,27,27
USC00253365,"GOTHENBURG, NE US",2001/03/24,0,38,27,36
USC00253365,"GOTHENBURG, NE US",2001/03/25,0,36,28,29
USC00253365,"GOTHENBURG, NE US",2001/03/26,0,37,25,32
USC00253365,"GOTHENBURG, NE US",2001/03/27,0,39,32,37
USC00253365,"GOTHENBURG, NE US",2001/03/28,0,59,30,47
USC00253365,"GOTHENBURG, NE US",2001/03/29,0,56,28,48
USC00253365,"GOTHENBURG, NE US",2001/03/30,0.08,63,30,39
USC00253365,"GOTHENBURG, NE US",2001/03/31,0,49,28,40
USC00253365,"GOTHENBURG, NE US",2001/04/01,0,70,25,50
USC00253365,"GOTHENBURG, NE US",2001/04/02,0,62,34,54
USC00253365,"GOTHENBURG, NE US",2001/04/03,0.12,54,32,40
USC00253365,"GOTHENBURG, NE US",2001/04/04,0.05,45,38,44
USC00253365,"GOTHENBURG, NE US",2001/04/05,0,59,44,48
USC00253365,"GOTHENBURG, NE US",2001/04/06,0,61,43,58
USC00253365,"GOTHENBURG, NE US",2001/04/07,1.6,68,46,54
USC00253365,"GOTHENBURG, NE US",2001/04/08,0,68,37,52
USC00253365,"GOTHENBURG, NE US",2001/04/09,0,68,37,51
USC00253365,"GOTHENBURG, NE US",2001/04/10,0.2,53,41,48
USC00253365,"GOTHENBURG, NE US",2001/04/11,0.37,52,27,36
USC00253365,"GOTHENBURG, NE US",2001/04/12,0.1,53,35,44
USC00253365,"GOTHENBURG, NE US",2001/04/13,0,61,33,42
USC00253365,"GOTHENBURG, NE US",2001/04/14,0,68,20,45
USC00253365,"GOTHENBURG, NE US",2001/04/15,0,58,38,48
USC00253365,"GOTHENBURG, NE US",2001/04/16,0,48,28,45
USC00253365,"GOTHENBURG, NE US",2001/04/17,0,53,22,40
USC00253365,"GOTHENBURG, NE US",2001/04/18,0,73,35,64
USC00253365,"GOTHENBURG, NE US",2001/04/19,0,80,43,62
USC00253365,"GOTHENBURG, NE US",2001/04/20,0,72,46,53
USC00253365,"GOTHENBURG, NE US",2001/04/21,0.17,64,42,48
USC00253365,"GOTHENBURG, NE US",2001/04/22,1.93,48,34,23
USC00253365,"GOTHENBURG, NE US",2001/04/23,0.08,57,30,45
USC00253365,"GOTHENBURG, NE US",2001/04/24,0,69,35,53
USC00253365,"GOTHENBURG, NE US",2001/04/25,0,78,40,59
USC00253365,"GOTHENBURG, NE US",2001/04/26,0,82,45,60
USC00253365,"GOTHENBURG, NE US",2001/04/27,0,82,47,66
USC00253365,"GOTHENBURG, NE US",2001/04/28,0,83,54,63
USC00253365,"GOTHENBURG, NE US",2001/04/29,0,84,58,70
USC00253365,"GOTHENBURG, NE US",2001/04/30,0.5,77,55,61
USC00253365,"GOTHENBURG, NE US",2001/05/01,0,87,48,65
USC00253365,"GOTHENBURG, NE US",2001/05/02,0,65,52,52
USC00253365,"GOTHENBURG, NE US",2001/05/03,0,54,47,50
USC00253365,"GOTHENBURG, NE US",2001/05/04,1,50,46,50
USC00253365,"GOTHENBURG, NE US",2001/05/05,0.45,67,50,52
USC00253365,"GOTHENBURG, NE US",2001/05/06,0.04,61,50,50
USC00253365,"GOTHENBURG, NE US",2001/05/07,0,68,44,55
USC00253365,"GOTHENBURG, NE US",2001/05/08,0,80,48,57
USC00253365,"GOTHENBURG, NE US",2001/05/09,0,88,53,65
USC00253365,"GOTHENBURG, NE US",2001/05/10,0,69,54,54
USC00253365,"GOTHENBURG, NE US",2001/05/11,0.07,71,51,56
USC00253365,"GOTHENBURG, NE US",2001/05/12,0,81,47,69
USC00253365,"GOTHENBURG, NE US",2001/05/13,0,91,53,74
USC00253365,"GOTHENBURG, NE US",2001/05/14,0,87,61,72
USC00253365,"GOTHENBURG, NE US",2001/05/15,0,91,54,75
USC00253365,"GOTHENBURG, NE US",2001/05/16,0,85,52,70
USC00253365,"GOTHENBURG, NE US",2001/05/17,0,73,55,61
USC00253365,"GOTHENBURG, NE US",2001/05/18,0,76,56,58
USC00253365,"GOTHENBURG, NE US",2001/05/19,0,74,53,63
USC00253365,"GOTHENBURG, NE US",2001/05/20,0,72,35,53
USC00253365,"GOTHENBURG, NE US",2001/05/21,0,60,41,45
USC00253365,"GOTHENBURG, NE US",2001/05/22,0,64,41,50
USC00253365,"GOTHENBURG, NE US",2001/05/23,0,65,30,51
USC00253365,"GOTHENBURG, NE US",2001/05/24,0,54,44,52
USC00253365,"GOTHENBURG, NE US",2001/05/25,0,66,35,57
USC00253365,"GOTHENBURG, NE US",2001/05/26,0,76,33,53
USC00253365,"GOTHENBURG, NE US",2001/05/27,0,70,48,50
USC00253365,"GOTHENBURG, NE US",2001/05/28,0,79,50,67
USC00253365,"GOTHENBURG, NE US",2001/05/29,0.2,68,44,61
USC00253365,"GOTHENBURG, NE US",2001/05/30,0.9,61,31,57
USC00253365,"GOTHENBURG, NE US",2001/05/31,0.1,69,50,55
USC00253365,"GOTHENBURG, NE US",2001/06/01,0,78,41,66
USC00253365,"GOTHENBURG, NE US",2001/06/02,0,71,35,61
USC00253365,"GOTHENBURG, NE US",2001/06/03,0.8,61,52,54
USC00253365,"GOTHENBURG, NE US",2001/06/04,0.1,54,50,53
USC00253365,"GOTHENBURG, NE US",2001/06/05,0,73,50,59
USC00253365,"GOTHENBURG, NE US",2001/06/06,0,73,50,66
USC00253365,"GOTHENBURG, NE US",2001/06/07,0,76,49,64
USC00253365,"GOTHENBURG, NE US",2001/06/08,0.01,80,51,67
USC00253365,"GOTHENBURG, NE US",2001/06/09,0,85,48,74
USC00253365,"GOTHENBURG, NE US",2001/06/10,0,94,55,79
USC00253365,"GOTHENBURG, NE US",2001/06/11,0,96,60,76
USC00253365,"GOTHENBURG, NE US",2001/06/12,0,86,66,79
USC00253365,"GOTHENBURG, NE US",2001/06/13,0,81,55,56
USC00253365,"GOTHENBURG, NE US",2001/06/14,0.7,71,40,58
USC00253365,"GOTHENBURG, NE US",2001/06/15,0,86,40,68
USC00253365,"GOTHENBURG, NE US",2001/06/16,0,84,50,70
USC00253365,"GOTHENBURG, NE US",2001/06/17,0,97,42,86
USC00253365,"GOTHENBURG, NE US",2001/06/18,0,98,65,65
USC00253365,"GOTHENBURG, NE US",2001/06/19,0.23,70,53,59
USC00253365,"GOTHENBURG, NE US",2001/06/20,0.02,64,45,54
USC00253365,"GOTHENBURG, NE US",2001/06/21,0,76,40,59
USC00253365,"GOTHENBURG, NE US",2001/06/22,0,83,44,72
USC00253365,"GOTHENBURG, NE US",2001/06/23,0,98,78,56
USC00253365,"GOTHENBURG, NE US",2001/06/24,0,98,67,84
USC00253365,"GOTHENBURG, NE US",2001/06/25,0,96,67,86
USC00253365,"GOTHENBURG, NE US",2001/06/26,0,90,70,78
USC00253365,"GOTHENBURG, NE US",2001/06/27,0,90,66,78
USC00253365,"GOTHENBURG, NE US",2001/06/28,0,93,67,80
USC00253365,"GOTHENBURG, NE US",2001/06/29,0,91,64,72
USC00253365,"GOTHENBURG, NE US",2001/06/30,0.1,88,59,78
USC00253365,"GOTHENBURG, NE US",2001/07/01,0,86,64,64
USC00253365,"GOTHENBURG, NE US",2001/07/02,0,97,62,85
USC00253365,"GOTHENBURG, NE US",2001/07/03,0,87,63,69
USC00253365,"GOTHENBURG, NE US",2001/07/04,0,89,62,73
USC00253365,"GOTHENBURG, NE US",2001/07/05,0,88,65,78
USC00253365,"GOTHENBURG, NE US",2001/07/06,0,105,67,85
USC00253365,"GOTHENBURG, NE US",2001/07/07,0,95,65,81
USC00253365,"GOTHENBURG, NE US",2001/07/08,0,92,69,85
USC00253365,"GOTHENBURG, NE US",2001/07/09,0,92,67,85
USC00253365,"GOTHENBURG, NE US",2001/07/10,0.28,87,66,77
USC00253365,"GOTHENBURG, NE US",2001/07/11,0.04,85,65,73
USC00253365,"GOTHENBURG, NE US",2001/07/12,0,82,66,68
USC00253365,"GOTHENBURG, NE US",2001/07/13,0,84,65,70
USC00253365,"GOTHENBURG, NE US",2001/07/14,0,88,60,74
USC00253365,"GOTHENBURG, NE US",2001/07/15,0,82,65,77
USC00253365,"GOTHENBURG, NE US",2001/07/16,0,97,65,74
USC00253365,"GOTHENBURG, NE US",2001/07/17,0,101,64,83
USC00253365,"GOTHENBURG, NE US",2001/07/18,0,97,68,87
USC00253365,"GOTHENBURG, NE US",2001/07/19,0,94,69,81
USC00253365,"GOTHENBURG, NE US",2001/07/20,0.08,90,66,87
USC00253365,"GOTHENBURG, NE US",2001/07/21,0,101,69,84
USC00253365,"GOTHENBURG, NE US",2001/07/22,0.45,103,70,73
USC00253365,"GOTHENBURG, NE US",2001/07/23,0,92,65,85
USC00253365,"GOTHENBURG, NE US",2001/07/24,0.66,91,65,83
USC00253365,"GOTHENBURG, NE US",2001/07/25,0,83,68,70
USC00253365,"GOTHENBURG, NE US",2001/07/26,0.02,82,66,73
USC00253365,"GOTHENBURG, NE US",2001/07/27,0.25,88,64,74
USC00253365,"GOTHENBURG, NE US",2001/07/28,0,90,65,71
USC00253365,"GOTHENBURG, NE US",2001/07/29,0,95,70,83
USC00253365,"GOTHENBURG, NE US",2001/07/30,0.07,98,66,93
USC00253365,"GOTHENBURG, NE US",2001/07/31,0.05,98,74,76
USC00253365,"GOTHENBURG, NE US",2001/08/01,0.8,90,68,80
USC00253365,"GOTHENBURG, NE US",2001/08/02,0,91,65,84
USC00253365,"GOTHENBURG, NE US",2001/08/03,0,96,67,79
USC00253365,"GOTHENBURG, NE US",2001/08/04,0,96,65,77
USC00253365,"GOTHENBURG, NE US",2001/08/05,0,99,72,86
USC00253365,"GOTHENBURG, NE US",2001/08/06,0,97,65,85
USC00253365,"GOTHENBURG, NE US",2001/08/07,0,95,65,89
USC00253365,"GOTHENBURG, NE US",2001/08/08,0,96,60,75
USC00253365,"GOTHENBURG, NE US",2001/08/09,0,76,60,64
USC00253365,"GOTHENBURG, NE US",2001/08/10,0,78,54,77
USC00253365,"GOTHENBURG, NE US",2001/08/11,0,89,53,85
USC00253365,"GOTHENBURG, NE US",2001/08/12,1.2,86,58,61
USC00253365,"GOTHENBURG, NE US",2001/08/13,0.25,83,58,73
USC00253365,"GOTHENBURG, NE US",2001/08/14,0.3,87,58,67
USC00253365,"GOTHENBURG, NE US",2001/08/15,0,82,64,70
USC00253365,"GOTHENBURG, NE US",2001/08/16,0,83,54,72
USC00253365,"GOTHENBURG, NE US",2001/08/17,0.25,87,57,64
USC00253365,"GOTHENBURG, NE US",2001/08/18,0,82,55,64
USC00253365,"GOTHENBURG, NE US",2001/08/19,0,79,53,67
USC00253365,"GOTHENBURG, NE US",2001/08/20,0,83,56,80
USC00253365,"GOTHENBURG, NE US",2001/08/21,0,92,63,79
USC00253365,"GOTHENBURG, NE US",2001/08/22,0,92,63,70
USC00253365,"GOTHENBURG, NE US",2001/08/23,1.05,84,59,63
USC00253365,"GOTHENBURG, NE US",2001/08/24,0.15,79,62,68
USC00253365,"GOTHENBURG, NE US",2001/08/25,0,87,60,74
USC00253365,"GOTHENBURG, NE US",2001/08/26,0,89,59,77
USC00253365,"GOTHENBURG, NE US",2001/08/27,0,88,59,84
USC00253365,"GOTHENBURG, NE US",2001/08/28,0,88,59,83
USC00253365,"GOTHENBURG, NE US",2001/08/29,0,90,64,75
USC00253365,"GOTHENBURG, NE US",2001/08/30,0.08,80,59,63
USC00253365,"GOTHENBURG, NE US",2001/08/31,0,80,53,65
USC00253365,"GOTHENBURG, NE US",2001/09/01,0,88,61,73
USC00253365,"GOTHENBURG, NE US",2001/09/02,0,93,59,77
USC00253365,"GOTHENBURG, NE US",2001/09/03,0,93,56,86
USC00253365,"GOTHENBURG, NE US",2001/09/04,0,93,58,76
USC00253365,"GOTHENBURG, NE US",2001/09/05,0,86,59,72
USC00253365,"GOTHENBURG, NE US",2001/09/06,0,84,64,70
USC00253365,"GOTHENBURG, NE US",2001/09/07,0.28,70,56,61
USC00253365,"GOTHENBURG, NE US",2001/09/08,0.53,61,48,48
USC00253365,"GOTHENBURG, NE US",2001/09/09,0,73,40,58
USC00253365,"GOTHENBURG, NE US",2001/09/10,0,83,43,67
USC00253365,"GOTHENBURG, NE US",2001/09/11,0,86,55,67
USC00253365,"GOTHENBURG, NE US",2001/09/12,0,83,51,69
USC00253365,"GOTHENBURG, NE US",2001/09/13,0,78,57,67
USC00253365,"GOTHENBURG, NE US",2001/09/14,0.4,71,60,68
USC00253365,"GOTHENBURG, NE US",2001/09/15,0.2,68,52,60
USC00253365,"GOTHENBURG, NE US",2001/09/16,0,63,53,60
USC00253365,"GOTHENBURG, NE US",2001/09/17,0.22,65,55,60
USC00253365,"GOTHENBURG, NE US",2001/09/18,0.59,63,55,62
USC00253365,"GOTHENBURG, NE US",2001/09/19,0,82,47,63
USC00253365,"GOTHENBURG, NE US",2001/09/20,0,75,54,58
USC00253365,"GOTHENBURG, NE US",2001/09/21,0,78,46,64
USC00253365,"GOTHENBURG, NE US",2001/09/22,0,83,52,62
USC00253365,"GOTHENBURG, NE US",2001/09/23,0,62,43,43
USC00253365,"GOTHENBURG, NE US",2001/09/24,0,64,32,57
USC00253365,"GOTHENBURG, NE US",2001/09/25,0,67,38,51
USC00253365,"GOTHENBURG, NE US",2001/09/26,0,73,40,59
USC00253365,"GOTHENBURG, NE US",2001/09/27,0,77,45,56
USC00253365,"GOTHENBURG, NE US",2001/09/28,0,76,47,58
USC00253365,"GOTHENBURG, NE US",2001/09/29,0,75,51,59
USC00253365,"GOTHENBURG, NE US",2001/09/30,0,79,49,62
USC00253365,"GOTHENBURG, NE US",2001/10/01,0,82,48,65
USC00253365,"GOTHENBURG, NE US",2001/10/02,0,89,47,67
USC00253365,"GOTHENBURG, NE US",2001/10/03,0,68,44,55
USC00253365,"GOTHENBURG, NE US",2001/10/04,0,55,45,45
USC00253365,"GOTHENBURG, NE US",2001/10/05,0.17,53,37,39
USC00253365,"GOTHENBURG, NE US",2001/10/06,0,65,29,55
USC00253365,"GOTHENBURG, NE US",2001/10/07,0,75,37,66
USC00253365,"GOTHENBURG, NE US",2001/10/08,0,80,44,65
USC00253365,"GOTHENBURG, NE US",2001/10/09,0,79,52,53
USC00253365,"GOTHENBURG, NE US",2001/10/10,0,62,42,47
USC00253365,"GOTHENBURG, NE US",2001/10/11,0,69,29,59
USC00253365,"GOTHENBURG, NE US",2001/10/12,0.3,59,35,35
USC00253365,"GOTHENBURG, NE US",2001/10/13,0.11,61,31,45
USC00253365,"GOTHENBURG, NE US",2001/10/14,0,58,38,52
USC00253365,"GOTHENBURG, NE US",2001/10/15,0.68,54,34,44
USC00253365,"GOTHENBURG, NE US",2001/10/16,0,58,24,43
USC00253365,"GOTHENBURG, NE US",2001/10/17,0,73,29,64
USC00253365,"GOTHENBURG, NE US",2001/10/18,0,64,43,44
USC00253365,"GOTHENBURG, NE US",2001/10/19,0,65,31,47
USC00253365,"GOTHENBURG, NE US",2001/10/20,0,65,42,52
USC00253365,"GOTHENBURG, NE US",2001/10/21,0,63,36,50
USC00253365,"GOTHENBURG, NE US",2001/10/22,0,70,44,53
USC00253365,"GOTHENBURG, NE US",2001/10/23,0,74,34,51
USC00253365,"GOTHENBURG, NE US",2001/10/24,0,54,35,46
USC00253365,"GOTHENBURG, NE US",2001/10/25,0,55,31,54
USC00253365,"GOTHENBURG, NE US",2001/10/26,0,55,26,34
USC00253365,"GOTHENBURG, NE US",2001/10/27,0,64,26,55
USC00253365,"GOTHENBURG, NE US",2001/10/28,0,84,35,57
USC00253365,"GOTHENBURG, NE US",2001/10/29,0,62,38,48
USC00253365,"GOTHENBURG, NE US",2001/10/30,0,60,32,43
USC00253365,"GOTHENBURG, NE US",2001/10/31,0,70,39,60
USC00253365,"GOTHENBURG, NE US",2001/11/01,0,67,37,47
USC00253365,"GOTHENBURG, NE US",2001/11/02,0,67,33,49
USC00253365,"GOTHENBURG, NE US",2001/11/03,0,69,35,43
USC00253365,"GOTHENBURG, NE US",2001/11/04,0,68,31,56
USC00253365,"GOTHENBURG, NE US",2001/11/05,0,73,35,60
USC00253365,"GOTHENBURG, NE US",2001/11/06,0,74,36,51
USC00253365,"GOTHENBURG, NE US",2001/11/07,0,71,34,51
USC00253365,"GOTHENBURG, NE US",2001/11/08,0,51,29,33
USC00253365,"GOTHENBURG, NE US",2001/11/09,0,69,22,44
USC00253365,"GOTHENBURG, NE US",2001/11/10,0,65,27,53
USC00253365,"GOTHENBURG, NE US",2001/11/11,0,63,23,45
USC00253365,"GOTHENBURG, NE US",2001/11/12,0,60,37,53
USC00253365,"GOTHENBURG, NE US",2001/11/13,0,60,35,44
USC00253365,"GOTHENBURG, NE US",2001/11/14,0,63,35,38
USC00253365,"GOTHENBURG, NE US",2001/11/15,0,71,35,51
USC00253365,"GOTHENBURG, NE US",2001/11/16,0,65,32,54
USC00253365,"GOTHENBURG, NE US",2001/11/17,0,62,48,50
USC00253365,"GOTHENBURG, NE US",2001/11/18,0,52,36,36
USC00253365,"GOTHENBURG, NE US",2001/11/19,0,46,19,45
USC00253365,"GOTHENBURG, NE US",2001/11/20,0,66,18,35
USC00253365,"GOTHENBURG, NE US",2001/11/21,0,66,29,53
USC00253365,"GOTHENBURG, NE US",2001/11/22,0,56,29,45
USC00253365,"GOTHENBURG, NE US",2001/11/23,0.58,45,34,40
USC00253365,"GOTHENBURG, NE US",2001/11/24,0.05,44,35,35
USC00253365,"GOTHENBURG, NE US",2001/11/25,0,37,28,35
USC00253365,"GOTHENBURG, NE US",2001/11/26,0.18,36,16,16
USC00253365,"GOTHENBURG, NE US",2001/11/27,0,17,8,8
USC00253365,"GOTHENBURG, NE US",2001/11/28,0,19,2,11
USC00253365,"GOTHENBURG, NE US",2001/11/29,0,28,1,23
USC00253365,"GOTHENBURG, NE US",2001/11/30,0,37,13,26
USC00253365,"GOTHENBURG, NE US",2001/12/01,0,48,17,40
USC00253365,"GOTHENBURG, NE US",2001/12/02,0,56,25,29
USC00253365,"GOTHENBURG, NE US",2001/12/03,0,43,26,40
USC00253365,"GOTHENBURG, NE US",2001/12/04,0,49,25,38
USC00253365,"GOTHENBURG, NE US",2001/12/05,0.04,51,31,34
USC00253365,"GOTHENBURG, NE US",2001/12/06,0,51,23,38
USC00253365,"GOTHENBURG, NE US",2001/12/07,0,48,29,46
USC00253365,"GOTHENBURG, NE US",2001/12/08,0,46,21,27
USC00253365,"GOTHENBURG, NE US",2001/12/09,0,55,19,41
USC00253365,"GOTHENBURG, NE US",2001/12/10,0,43,21,29
USC00253365,"GOTHENBURG, NE US",2001/12/11,0,50,21,35
USC00253365,"GOTHENBURG, NE US",2001/12/12,0.14,38,23,23
USC00253365,"GOTHENBURG, NE US",2001/12/13,0,35,6,30
USC00253365,"GOTHENBURG, NE US",2001/12/14,0,46,12,35
USC00253365,"GOTHENBURG, NE US",2001/12/15,0,47,28,32
USC00253365,"GOTHENBURG, NE US",2001/12/16,0,41,22,31
USC00253365,"GOTHENBURG, NE US",2001/12/17,0,55,21,43
USC00253365,"GOTHENBURG, NE US",2001/12/18,0.07,44,31,33
USC00253365,"GOTHENBURG, NE US",2001/12/19,0,46,13,30
USC00253365,"GOTHENBURG, NE US",2001/12/20,0,48,13,32
USC00253365,"GOTHENBURG, NE US",2001/12/21,0,38,25,37
USC00253365,"GOTHENBURG, NE US",2001/12/22,0,30,20,20
USC00253365,"GOTHENBURG, NE US",2001/12/23,0,34,8,22
USC00253365,"GOTHENBURG, NE US",2001/12/24,0,34,5,24
USC00253365,"GOTHENBURG, NE US",2001/12/25,0,28,2,25
USC00253365,"GOTHENBURG, NE US",2001/12/26,0,47,1,22
USC00253365,"GOTHENBURG, NE US",2001/12/27,0,41,10,20
USC00253365,"GOTHENBURG, NE US",2001/12/28,0,35,6,19
USC00253365,"GOTHENBURG, NE US",2001/12/29,0,26,0,23
USC00253365,"GOTHENBURG, NE US",2001/12/30,0,25,1,20
USC00253365,"GOTHENBURG, NE US",2001/12/31,0,27,-2,20
USC00253365,"GOTHENBURG, NE US",2002/01/01,0,20,5,11
USC00253365,"GOTHENBURG, NE US",2002/01/02,0,26,4,13
USC00253365,"GOTHENBURG, NE US",2002/01/03,0,44,3,36
USC00253365,"GOTHENBURG, NE US",2002/01/04,0,46,3,38
USC00253365,"GOTHENBURG, NE US",2002/01/05,0,47,24,35
USC00253365,"GOTHENBURG, NE US",2002/01/06,0,39,26,29
USC00253365,"GOTHENBURG, NE US",2002/01/07,0,58,7,51
USC00253365,"GOTHENBURG, NE US",2002/01/08,0,69,33,45
USC00253365,"GOTHENBURG, NE US",2002/01/09,0,55,32,44
USC00253365,"GOTHENBURG, NE US",2002/01/10,0,46,23,23
USC00253365,"GOTHENBURG, NE US",2002/01/11,0,54,19,40
USC00253365,"GOTHENBURG, NE US",2002/01/12,0,49,23,41
USC00253365,"GOTHENBURG, NE US",2002/01/13,0,51,36,38
USC00253365,"GOTHENBURG, NE US",2002/01/14,0,40,24,31
USC00253365,"GOTHENBURG, NE US",2002/01/15,0,30,11,19
USC00253365,"GOTHENBURG, NE US",2002/01/16,0,35,15,20
USC00253365,"GOTHENBURG, NE US",2002/01/17,0,38,11,17
USC00253365,"GOTHENBURG, NE US",2002/01/18,0.02,27,8,22
USC00253365,"GOTHENBURG, NE US",2002/01/19,0,43,4,30
USC00253365,"GOTHENBURG, NE US",2002/01/20,0,44,13,29
USC00253365,"GOTHENBURG, NE US",2002/01/21,0,57,15,46
USC00253365,"GOTHENBURG, NE US",2002/01/22,0,57,21,31
USC00253365,"GOTHENBURG, NE US",2002/01/23,0.03,35,25,30
USC00253365,"GOTHENBURG, NE US",2002/01/24,0,45,13,32
USC00253365,"GOTHENBURG, NE US",2002/01/25,0,65,17,50
USC00253365,"GOTHENBURG, NE US",2002/01/26,0,70,27,37
USC00253365,"GOTHENBURG, NE US",2002/01/27,0,53,25,25
USC00253365,"GOTHENBURG, NE US",2002/01/28,0,25,11,14
USC00253365,"GOTHENBURG, NE US",2002/01/29,0,20,10,17
USC00253365,"GOTHENBURG, NE US",2002/01/30,0,25,13,21
USC00253365,"GOTHENBURG, NE US",2002/01/31,0.27,27,17,19
USC00253365,"GOTHENBURG, NE US",2002/02/01,0,38,11,26
USC00253365,"GOTHENBURG, NE US",2002/02/02,0,43,11,24
USC00253365,"GOTHENBURG, NE US",2002/02/03,0,43,11,23
USC00253365,"GOTHENBURG, NE US",2002/02/04,0,35,10,26
USC00253365,"GOTHENBURG, NE US",2002/02/05,0,42,14,26
USC00253365,"GOTHENBURG, NE US",2002/02/06,0,53,11,32
USC00253365,"GOTHENBURG, NE US",2002/02/07,0,64,15,49
USC00253365,"GOTHENBURG, NE US",2002/02/08,0,64,15,40
USC00253365,"GOTHENBURG, NE US",2002/02/09,0,47,26,26
USC00253365,"GOTHENBURG, NE US",2002/02/10,0,42,14,30
USC00253365,"GOTHENBURG, NE US",2002/02/11,0,63,26,31
USC00253365,"GOTHENBURG, NE US",2002/02/12,0,42,21,23
USC00253365,"GOTHENBURG, NE US",2002/02/13,0,51,13,39
USC00253365,"GOTHENBURG, NE US",2002/02/14,0,49,26,29
USC00253365,"GOTHENBURG, NE US",2002/02/15,0,52,19,42
USC00253365,"GOTHENBURG, NE US",2002/02/16,0,59,26,30
USC00253365,"GOTHENBURG, NE US",2002/02/17,0,64,18,48
USC00253365,"GOTHENBURG, NE US",2002/02/18,0,57,31,36
USC00253365,"GOTHENBURG, NE US",2002/02/19,0,51,28,32
USC00253365,"GOTHENBURG, NE US",2002/02/20,0,52,25,30
USC00253365,"GOTHENBURG, NE US",2002/02/21,0,51,27,36
USC00253365,"GOTHENBURG, NE US",2002/02/22,0,64,19,40
USC00253365,"GOTHENBURG, NE US",2002/02/23,0,72,33,59
